"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport",
1216,"Boysen_Reservoir_VOR-DME_US","BOY","Boysen Reservoir","VOR-DME",117800,43.4632,-108.3,7550,"US",117800,"125X",,,,16.001,11.467,"BOTH","HIGH",
1217,"Bozhourishte_NDB_BG","BOZ","Bozhourishte","NDB",312,42.77,23.1911,,"BG",,,,,,,3.426,"LO","HIGH","LBSF"
1218,"Whiteside_NDB_US","BOZ","Whiteside","NDB",254,41.7111,-89.7856,934,"US",,,,,,,-1.141,"LO","LOW",
1219,"Bangui_M_Poko_NDB_CF","BP","Bangui M Poko","NDB",279,4.37869,18.5247,1267,"CF",,,,,,,-0.292,"TERMINAL","LOW",
1220,"Batu_Pahat_NDB_MY","BP","Batu Pahat","NDB",276,1.85,102.934,,"MY",,,,,,,0.066,"BOTH","MEDIUM",
1221,"Chelobityevo_NDB_RU","BP","Chelobityevo","NDB",680,55.9,37.6833,,"RU",,,,,,,9.444,"BOTH","HIGH",
1222,"Kazoo_NDB_US","BP","Kazoo","NDB",257,29.9963,-94.1064,,"US",,,,,,,3.073,"TERMINAL","MEDIUM","KBPT"
1223,"Big_Piney_VOR-DME_US","BPI","Big Piney","VOR-DME",116500,42.5794,-110.109,6949,"US",116500,"112X",,,,16.001,12.278,"BOTH","HIGH",
1224,"Brookmans_Park_VOR-DME_GB","BPK","Brookmans Park","VOR-DME",117500,51.7497,-0.106667,382,"GB",117500,"122X",,,,-4.001,-2.186,"BOTH","HIGH",
1226,"Bari_NDB_IT","BPL","Bari","NDB",401,41.1103,16.6604,,"IT",,,,,,,2.306,"TERMINAL","LOW",
1225,"Bhopal_VOR-DME_IN","BPL","Bhopal","VOR-DME",117100,23.2822,77.3371,1716,"IN",117100,"118X",,,,0.011,-0.164,"BOTH","HIGH","VABP"
1227,"Balikpapan_VOR-DME_ID","BPN","Balikpapan","VOR-DME",117200,-1.24569,116.94,10,"ID",117200,"119X",,,,1.007,1.12,"BOTH","HIGH","WALL"
1228,"Barapani_VOR-DME_IN","BPN","Barapani","VOR-DME",116000,25.7065,91.9787,158,"IN",116000,"107X",,,,,-0.245,"BOTH","HIGH","VEGT"
1229,"Bopan_VOR-DME_SA","BPN","Bopan","VOR-DME",113700,27.0539,45.4453,1812,"SA",113700,"084X",,,,1.007,2.506,"BOTH","HIGH",
1230,"Piney_Grove_NDB_US","BPO","Piney Grove","NDB",403,36.5395,-84.476,1460,"US",,,,,,,-4.342,"TERMINAL","LOW",
1231,"Beaumont_VOR-DME_US","BPT","Beaumont","VOR-DME",114500,29.9461,-94.0162,10,"US",114500,"092X",,,,7.008,3.041,"LO","MEDIUM","KBPT"
1232,"Osceola_NDB_US","BPW","Osceola","NDB",239,35.6927,-90.0129,230,"US",,,,,,,-0.102,"TERMINAL","LOW",
1233,"Bokhan_NDB_RU","BQ","Bokhan","NDB",779,53.15,103.783,,"RU",,,,,,,-2.443,"BOTH","HIGH",
1234,"Jeffi_NDB_US","BQ","Jeffi","NDB",275,31.2283,-81.5427,10,"US",,,,,,,-5.402,"TERMINAL","LOW","KBQK"
1235,"Nasan_NDB_VN","BQ","Nasan","NDB",349,21.215,104.038,,"VN",,,,,,,-1.034,"BOTH","MEDIUM",
1236,"Bowman_VOR-DME_US","BQM","Bowman","VOR-DME",112200,38.2302,-85.6647,540,"US",112200,"059X",,,,-1.001,-3.587,"TERMINAL","LOW","KLOU"
1237,"Borinquen_VORTAC_PR","BQN","Borinquen","VORTAC",113500,18.498,-67.1084,214,"PR",113500,"082X",,,,-10.01,-12.045,"BOTH","HIGH","TJBQ"
1238,"Bastrop_NDB_US","BQP","Bastrop","NDB",329,32.7551,-91.8835,169,"US",,,,,,,1.29,"LO","LOW",
1239,"Braymer_VOR-DME_US","BQS","Braymer","VOR-DME",111200,39.6306,-93.8753,930,"US",111200,"049X",,,,3.012,2.213,"LO","HIGH",
1240,"Bullion_VOR-DME_US","BQU","Bullion","VOR-DME",114500,40.7597,-115.761,6464,"US",114500,"092X",,,,17.001,14.055,"LO","MEDIUM","KEKO"
1241,"Robert_VOR-DME_US","BQZ","Robert","VOR-DME",112200,40.4637,-106.872,8250,"US",112200,"059X",,,,13.012,10.382,"LO","MEDIUM","KSBS"
1249,"Barapani_NDB_IN","BR","Barapani","NDB",320,25.7061,91.9757,,"IN",,,,,,,-0.245,"BOTH","MEDIUM","VEBI"
1247,"Batu_Raja_NDB_ID","BR","Batu Raja","NDB",357,-4.39778,104.403,451,"ID",,,,,,,0.228,"BOTH","MEDIUM","WIPO"
1250,"Beira_NDB_MZ","BR","Beira","NDB",327,-19.7816,34.8501,,"MZ",,,,,,,-11.321,"BOTH","HIGH","FQBR"
1248,"Bidar_NDB_IN","BR","Bidar","NDB",240,17.9177,77.4988,,"IN",,,,,,,-1.058,"HI","MEDIUM","VOBR"
1243,"Brandon_NDB_CA","BR","Brandon","NDB",233,49.9078,-100.073,,"CA",,,,,,,6.507,"LO","LOW","CYBR"
1246,"Breidavad_NDB_IS","BR","Breidavad","NDB",382,65.3328,-14.3725,,"IS",,,,,,,-13.172,"TERMINAL","LOW","BIEG"
1242,"Brunei_NDB_BN","BR","Brunei","NDB",318,4.89908,114.901,,"BN",,,,,,,0.275,"BOTH","MEDIUM","WBSB"
1245,"Budapest_NDB_HU","BR","Budapest","NDB",395,47.3768,19.3682,,"HU",,,,,,,3.25,"TERMINAL","LOW",
1256,"Bukhara_NDB_UZ","BR","Bukhara","NDB",795,39.8233,64.495,,"UZ",,,,,,,4.395,"BOTH","MEDIUM","UTSB"
1251,"Buri_Ram_NDB_TH","BR","Buri Ram","NDB",303,15.2387,103.253,,"TH",,,,,,,-0.361,"BOTH","LOW","VTUO"
1254,"Burns_NDB_US","BR","Burns","NDB",390,40.6542,-91.123,575,"US",,,,,,,0.03,"TERMINAL","LOW","KBRL"
1253,"Depoo_NDB_US","BR","Depoo","NDB",393,25.9836,-97.509,,"US",,,,,,,5.091,"TERMINAL","LOW","KBRO"
1244,"Gambella_NDB_ET","BR","Gambella","NDB",450,8.10818,34.5631,,"ET",,,,,,,1.489,"BOTH","MEDIUM","HAGM"
1255,"Larew_NDB_US","BR","Larew","NDB",251,46.4566,-94.0228,1259,"US",,,,,,,1.434,"TERMINAL","LOW",
1252,"Redan_NDB_US","BR","Redan","NDB",266,33.6454,-84.3112,834,"US",,,,,,,-4.079,"TERMINAL","LOW","KATL"
1257,"Barajas_VOR-DME_ES","BRA","Barajas","VOR-DME",116450,40.4691,-3.55754,1962,"ES",116450,"111Y",40.469,-3.55766,1962,,-2.135,"RNAV","HIGH","LEMD"
1258,"Broad_River_NDB_US","BRA","Broad River","NDB",379,35.2728,-82.471,2149,"US",,,,,,,-5.499,"TERMINAL","MEDIUM","KAVL"
1259,"Barcial_Del_Barco_NDB_ES","BRB","Barcial Del Barco","NDB",292,41.9321,-5.66689,,"ES",,,,,,,-3.018,"BOTH","LOW",
1260,"Casablanca_VOR-DME_MA","BRC","Casablanca","VOR-DME",114000,33.2786,-7.55733,715,"MA",114000,"087X",,,,,-3.16,"BOTH","HIGH","GMMN"
1264,"Bojnord_NDB_IR","BRD","Bojnord","NDB",346,37.4891,57.3057,,"IR",,,,,,,4.153,"BOTH","MEDIUM","OIMN"
1263,"Bojnord_VOR-DME_IR","BRD","Bojnord","VOR-DME",114800,37.4955,57.3235,3543,"IR",114800,"095X",,,,,4.152,"TERMINAL","HIGH","OIMN"
1262,"Brainerd_VORTAC_US","BRD","Brainerd","VORTAC",116900,46.3483,-94.026,1250,"US",116900,"116X",,,,3.004,1.445,"BOTH","HIGH",
1265,"Brindisi_NDB_IT","BRD","Brindisi","NDB",364,40.6055,18.0088,,"IT",,,,,,,2.407,"BOTH","LOW","LIBR"
1261,"Brindisi_VORTAC_IT","BRD","Brindisi","VORTAC",113200,40.6109,18.0029,85,"IT",113200,"079X",40.6107,18.0028,85,2.006,2.407,"BOTH","HIGH","LIBR"
1266,"Braganca_NDB_PT","BRG","Braganca","NDB",358,41.7967,-6.72528,2241,"PT",,,,,,,-3.23,"BOTH","HIGH","LPBG"
1267,"Balikesir_TACAN_TR","BRI","Balikesir","TACAN",110600,39.6006,27.9295,331,"TR",110600,"043X",,,,,3.578,"BOTH","LOW","LTBF"
1268,"Bristol_NDB_GB","BRI","Bristol","NDB",414,51.3814,-2.71754,,"GB",,,,,,,-3.148,"LO","MEDIUM","EGGD"
1269,"Black_Forest_VORTAC_US","BRK","Black Forest","VORTAC",112500,38.9445,-104.633,6934,"US",112500,"072X",,,,13.001,9.202,"LO","MEDIUM",
1270,"Bruck_NDB_AT","BRK","Bruck","NDB",408,48.0629,16.7167,558,"AT",,,,,,,2.53,"TERMINAL","LOW","LOWW"
1273,"Barcelos_NDB_BR","BRL","Barcelos","NDB",225,-0.9755,-62.9208,112,"BR",,,,,,,-12.34,"BOTH","MEDIUM",
1272,"Borroloola_NDB_AU","BRL","Borroloola","NDB",218,-16.0772,136.305,55,"AU",,,,,,,4.529,"BOTH","HIGH","YBRL"
1271,"Burlington_VORTAC_US","BRL","Burlington","VORTAC",111400,40.7234,-90.9259,730,"US",111400,"051X",,,,5.001,-0.073,"LO","MEDIUM",
1275,"Barquisimeto_VOR-DME_VE","BRM","Barquisimeto","VOR-DME",112200,10.0475,-69.3518,2042,"VE",112200,"059X",,,,-8.007,-9.39,"BOTH","HIGH","SVBM"
1276,"Broome_NDB-DME_AU","BRM","Broome","NDB-DME",320,-17.9464,122.235,67,"AU",115300,"100X",-17.9469,122.235,67,,2.289,"BOTH","MEDIUM","YBRM"
1274,"Buri_Ram_VOR-DME_TH","BRM","Buri Ram","VOR-DME",117200,15.2396,103.259,590,"TH",117200,"119X",,,,-1.011,-0.361,"BOTH","HIGH","VTUO"
1278,"Berane_NDB_RS","BRN","Berane","NDB",322,42.8712,19.9034,,"RS",,,,,,,3.088,"BOTH","LOW",
1277,"Sidi_Barrani_VOR-DME_EG","BRN","Sidi Barrani","VOR-DME",116200,31.5756,26.0056,120,"EG",116200,"109X",,,,3.005,3.009,"BOTH","HIGH",
1279,"Brownsville_VORTAC_US","BRO","Brownsville","VORTAC",116300,25.9241,-97.3753,10,"US",116300,"110X",,,,9.008,5.051,"BOTH","HIGH","KBRO"
1280,"Boryspil_VOR-DME_UA","BRP","Boryspil","VOR-DME",115900,50.2856,30.8993,499,"UA",115900,"106X",50.2856,30.8993,499,,6.19,"BOTH","HIGH","UKBB"
1283,"Barra_NDB_GB","BRR","Barra","NDB",316,57.0256,-7.44892,,"GB",,,,,,,-6.348,"LO","HIGH","EGPR"
1282,"Barreiras_NDB_BR","BRR","Barreiras","NDB",375,-12.079,-44.9983,2444,"BR",,,,,,,-21.317,"BOTH","HIGH","SNBR"
1281,"Barreiras_VOR_BR","BRR","Barreiras","VOR",114300,-12.08,-45.0072,2444,"BR",,,,,,-20.007,-21.315,"BOTH","HIGH","SNBR"
1285,"Brasilia_NDB_BR","BRS","Brasilia","NDB",340,-15.8697,-48.0217,,"BR",,,,,,,-20.141,"BOTH","MEDIUM","SBBR"
1284,"Brasilia_VOR-DME_BR","BRS","Brasilia","VOR-DME",115900,-15.8737,-48.0214,3974,"BR",115900,"106X",,,,-19.007,-20.138,"BOTH","HIGH","SBBR"
1286,"Bremsnes_NDB_NO","BRS","Bremsnes","NDB",371,63.0848,7.64786,,"NO",,,,,,,-0.226,"BOTH","MEDIUM",
1289,"Barretos_NDB_BR","BRT","Barretos","NDB",360,-20.5822,-48.5967,1898,"BR",,,,,,,-19.235,"BOTH","MEDIUM","SBBT"
1287,"Biratnagar_VOR-DME_NP","BRT","Biratnagar","VOR-DME",114100,26.4808,87.2631,236,"NP",114100,"088X",,,,0.011,-0.074,"BOTH","HIGH","VNVT"
1288,"Bratsk_VOR-DME_RU","BRT","Bratsk","VOR-DME",113600,56.3717,101.687,1608,"RU",113600,"083X",,,,0.007,-1.145,"BOTH","HIGH","UIBB"
1291,"Bauru_NDB_BR","BRU","Bauru","NDB",380,-22.314,-49.1072,,"BR",,,,,,,-18.473,"BOTH","MEDIUM","SBBU"
1292,"Braunschweig_NDB_DE","BRU","Braunschweig","NDB",427,52.3222,10.6062,,"DE",,,,,,,1.194,"TERMINAL","LOW","EDVE"
1290,"Brunei_VOR-DME_BN","BRU","Brunei","VOR-DME",112000,4.87459,114.885,229,"BN",112000,"057X",,,,0.007,0.277,"BOTH","HIGH","WBSB"
1294,"Brasov_VOR-DME_RO","BRV","Brasov","VOR-DME",117600,45.5676,25.5647,5866,"RO",117600,"123X",,,,3.807,4.232,"BOTH","HIGH",
1293,"Brooke_VORTAC_US","BRV","Brooke","VORTAC",114500,38.3363,-77.3529,145,"US",114500,"092X",,,,-9.001,-10.184,"BOTH","MEDIUM",
1295,"Barrow_VOR-DME_US","BRW","Barrow","VOR-DME",116200,71.2734,-156.788,40,"US",116200,"109X",,,,25.001,20.29,"BOTH","HIGH","PABR"
1296,"Brewarrina_NDB_AU","BRW","Brewarrina","NDB",281,-29.9747,146.812,,"AU",,,,,,,10.006,"BOTH","MEDIUM","YBRW"
1297,"Bray_Sur_Seine_VOR-DME_FR","BRY","Bray Sur Seine","VOR-DME",114100,48.407,3.29478,258,"FR",114100,"088X",,,,-2.007,-0.44,"BOTH","HIGH",
1299,"Yenisehir_NDB_TR","BRY","Yenisehir","NDB",352,40.2625,29.594,,"TR",,,,,,,4.144,"TERMINAL","LOW","LTBR"
1298,"Yenisehir_VOR-DME_TR","BRY","Yenisehir","VOR-DME",115300,40.2625,29.594,766,"TR",115300,"100X",,,,,4.144,"BOTH","MEDIUM","LTBR"
1300,"Breza_NDB_HR","BRZ","Breza","NDB",400,45.4236,14.3454,,"HR",,,,,,,2.146,"TERMINAL","HIGH","LDRI"
1305,"Basco_NDB_PH","BS","Basco","NDB",276,20.4515,121.975,296,"PH",,,,,,,-2.39,"BOTH","MEDIUM","RPUO"
1302,"Bhubaneshwar_NDB_IN","BS","Bhubaneshwar","NDB",302,20.2595,85.8141,,"IN",,,,,,,-0.467,"BOTH","HIGH","VEBS"
1304,"Bissau/Oswaldo_Vieira_NDB_GW","BS","Bissau/Oswaldo Vieira","NDB",325,11.9601,-15.6432,,"GW",,,,,,,-8.407,"BOTH","HIGH","GGOV"
1307,"Bondsteel_NDB_RS","BS","Bondsteel","NDB",428,42.3568,21.2496,,"RS",,,,,,,3.194,"LO","LOW",
1306,"Bratsk_NDB_RU","BS","Bratsk","NDB",374,56.35,101.778,,"RU",,,,,,,-1.184,"TERMINAL","MEDIUM","UIBB"
1303,"Bulgan_Sum_NDB_MN","BS","Bulgan Sum","NDB",345,46.1039,91.5808,,"MN",,,,,,,2.083,"BOTH","MEDIUM","ZMBS"
1308,"Kinmen_NDB-DME_TW","BS","Kinmen","NDB-DME",345,24.4265,118.349,120,"TW",108500,"022X",24.4266,118.349,120,,-3.121,"BOTH","MEDIUM","RCBS"
1301,"Liyuantun_NDB_CN","BS","Liyuantun","NDB",285,34.4167,114.218,,"CN",,,,,,,-4.334,"BOTH","LOW",
1309,"Beer-Sheba_VOR_IL","BSA","Beer-Sheba","VOR",114300,31.2862,34.7213,853,"IL",,,,,,2.007,3.365,"BOTH","HIGH",
1312,"Bou_Saada_NDB_DZ","BSA","Bou Saada","NDB",335,35.3504,4.22502,,"DZ",,,,,,,-0.007,"BOTH","MEDIUM","DAAD"
1310,"Bou_Saada_VOR-DME_DZ","BSA","Bou Saada","VOR-DME",115900,35.5153,4.40167,1328,"DZ",115900,"106X",,,,,0.017,"BOTH","HIGH","DAAD"
1311,"Montichiari_VOR-DME_IT","BSA","Montichiari","VOR-DME",117700,45.438,10.316,332,"IT",117700,"124X",45.4378,10.3159,332,,1.204,"BOTH","LOW","LIPO"
1314,"Baneasa_Southeast_NDB_RO","BSE","Baneasa Southeast","NDB",256,44.5296,26.2305,,"RO",,,,,,,4.214,"TERMINAL","LOW","LRBS"
1313,"Bose_VOR-DME_CN","BSE","Bose","VOR-DME",115900,23.895,106.648,520,"CN",115900,"106X",,,,,-1.336,"BOTH","HIGH",
1315,"Bradshaw_NDB_US","BSF","Bradshaw","NDB",339,19.7634,-155.594,5785,"US",,,,,,,9.533,"TERMINAL","MEDIUM","PHSF"
1316,"Bisha_VORTAC_SA","BSH","Bisha","VORTAC",112300,19.9777,42.6246,3877,"SA",112300,"070X",,,,1.007,2.21,"BOTH","HIGH","OEBH"
1317,"Boursonne_VOR-DME_FR","BSN","Boursonne","VOR-DME",114850,49.1883,3.05647,476,"FR",114850,"095Y",,,,,-0.53,"BOTH","HIGH",
1318,"Benson_TACAN_GB","BSO","Benson","TACAN",110000,51.6145,-1.09944,226,"GB",110000,"037X",,,,,-2.399,"BOTH","MEDIUM","EGUB"
1320,"Basrah_VOR-DME_IQ","BSR","Basrah","VOR-DME",112300,30.5257,47.6867,15,"IQ",112300,"070X",,,,3.007,3.108,"LO","HIGH","ORMM"
1319,"Big_Sur_VORTAC_US","BSR","Big Sur","VORTAC",114000,36.1813,-121.642,4085,"US",114000,"087X",,,,16.001,14.129,"BOTH","MEDIUM","HGT"
1323,"Belfast_NDB_US","BST","Belfast","NDB",278,44.411,-69.0107,195,"US",,,,,,,-17.048,"TERMINAL","LOW",
1322,"Lanveoc_NDB_FR","BST","Lanveoc","NDB",428,48.2836,-4.43222,,"FR",,,,,,,-3.227,"LO","LOW","LFRL"
1321,"Lanveoc_TACAN_FR","BST","Lanveoc","TACAN",114700,48.2846,-4.45211,286,"FR",114700,"094X",,,,,-3.232,"BOTH","HIGH","LFRL"
1324,"Basankusu_NDB_CD","BSU","Basankusu","NDB",318,1.21224,19.7963,,"CD",,,,,,,-0.445,"BOTH","MEDIUM",
1325,"Briggs_VOR-DME_US","BSV","Briggs","VOR-DME",112400,40.7407,-81.4321,1230,"US",112400,"071X",,,,-4.012,-7.587,"LO","MEDIUM","15G"
1326,"Baneasa_Southwest_NDB_RO","BSW","Baneasa Southwest","NDB",521,44.4721,25.952,,"RO",,,,,,,4.183,"TERMINAL","LOW","LRBS"
1332,"Alatyr_NDB_RU","BT","Alatyr","NDB",696,54.8167,46.5833,,"RU",,,,,,,11.101,"BOTH","HIGH",
1331,"Ali_NDB_GE","BT","Ali","NDB",353,42.1,43.6489,,"GE",,,,,,,5.471,"BOTH","MEDIUM",
1330,"Bata_NDB_GQ","BT","Bata","NDB",325,1.90572,9.80206,,"GQ",,,,,,,-3.028,"BOTH","LOW","FGSL"
1333,"Batol_NDB_US","BT","Batol","NDB",272,42.3619,-85.1842,,"US",,,,,,,-5.199,"TERMINAL","LOW","KBTL"
1327,"Berberati_VOR_CF","BT","Berberati","VOR",113900,4.22936,15.7838,1942,"CF",,,,,,,-1.061,"BOTH","HIGH","FEFT"
1329,"Bertoua_NDB_CM","BT","Bertoua","NDB",274,4.55123,13.7166,,"CM",,,,,,,-1.302,"BOTH","LOW",
1335,"Herro_NDB_US","BT","Herro","NDB",382,44.5322,-73.2495,,"US",,,,,,,-15.009,"TERMINAL","LOW","KBTV"
1328,"Le_Bourget_VOR-DME_FR","BT","Le Bourget","VOR-DME",108800,48.9747,2.45517,200,"FR",108800,"025X",,,,,-1.035,"BOTH","HIGH","LFPB"
1334,"Rundi_NDB_US","BT","Rundi","NDB",284,30.5829,-91.211,,"US",,,,,,,1.134,"TERMINAL","LOW","KBTR"
1336,"Bastia_VOR-DME_FR","BTA","Bastia","VOR-DME",114150,42.5736,9.47483,36,"FR",114150,"088Y",,,,0.007,1.094,"BOTH","HIGH","LFKB"
1337,"Bratta_NDB_NO","BTA","Bratta","NDB",336,60.0491,5.30054,157,"NO",,,,,,,-1.145,"BOTH","MEDIUM","ENBR"
1339,"Batoh_VOR-DME_JP","BTE","Batoh","VOR-DME",109400,36.7684,140.033,882,"JP",109400,"031X",,,,-7.011,-7.156,"BOTH","HIGH",
1338,"Chimbote_VOR_PE","BTE","Chimbote","VOR",112500,-9.1475,-78.5219,70,"PE",,,,,,1.007,0.194,"BOTH","HIGH","SPEO"
1340,"New_Tempe_NDB_ZA","BTF","New Tempe","NDB",519,-29.0361,26.1556,,"ZA",,,,,,,-21.018,"BOTH","MEDIUM","FATP"
1341,"Battle_Ground_VORTAC_US","BTG","Battle Ground","VORTAC",116600,45.7478,-122.592,253,"US",116600,"113X",45.7477,-122.592,253,21.001,17.067,"BOTH","HIGH",
1343,"Barth_NDB_DE","BTH","Barth","NDB",373,54.3384,12.6861,45,"DE",,,,,,,1.592,"LO","LOW","EDBH"
1342,"Bathurst_NDB_AU","BTH","Bathurst","NDB",383,-33.4142,149.657,2430,"AU",,,,,,,11.567,"BOTH","LOW","YBTH"
1344,"Barter_Island_NDB_US","BTI","Barter Island","NDB",308,70.1307,-143.644,,"US",,,,,,,26.406,"BOTH","MEDIUM","PABA"
1345,"Battle_Creek_VORTAC_US","BTL","Battle Creek","VORTAC",109400,42.3098,-85.2523,930,"US",109400,"031X",,,,-2.001,-5.155,"LO","LOW","KBTL"
1346,"Batam_VOR-DME_ID","BTM","Batam","VOR-DME",116000,1.13688,104.133,131,"ID",116000,"107X",,,,0.011,0.17,"BOTH","HIGH","WIDD"
1348,"Batna_NDB_DZ","BTN","Batna","NDB",421,35.7517,6.30222,,"DZ",,,,,,,0.279,"BOTH","MEDIUM","DABT"
1347,"Batna_VOR-DME_DZ","BTN","Batna","VOR-DME",115700,35.7715,6.34379,2786,"DZ",115700,"104X",,,,,0.266,"BOTH","HIGH","DABT"
1349,"Britton_NDB_US","BTN","Britton","NDB",386,45.8192,-97.7456,1312,"US",,,,,,,5.005,"TERMINAL","LOW",
1351,"Bonito_VOR-DME_HN","BTO","Bonito","VOR-DME",113500,15.7368,-86.864,49,"HN",113500,"082X",,,,1.003,0.27,"BOTH","HIGH","MHLC"
1352,"Budiarto_VOR-DME_ID","BTO","Budiarto","VOR-DME",115800,-6.29248,106.583,151,"ID",115800,"105X",,,,1.011,0.423,"BOTH","HIGH","WICB"
1350,"Potou_VOR-DME_CN","BTO","Potou","VOR-DME",115900,38.1083,116.578,50,"CN",115900,"106X",,,,,-5.553,"BOTH","HIGH",
1353,"Baton_Rouge_VORTAC_US","BTR","Baton Rouge","VORTAC",116500,30.4851,-91.2941,20,"US",116500,"112X",,,,6.001,1.172,"BOTH","HIGH","KBTR"
1354,"Butterworth_TACAN_MY","BTR","Butterworth","TACAN",113500,5.47186,100.393,11,"MY",113500,"082X",,,,0.011,-0.181,"BOTH","HIGH","WMKB"
1355,"Wood_River_NDB_US","BTS","Wood River","NDB",429,58.9997,-158.548,138,"US",,,,,,,16.039,"LO","LOW","PADL"
1356,"Bettles_VOR-DME_US","BTT","Bettles","VOR-DME",116000,66.905,-151.536,634,"US",116000,"107X",,,,27.001,21.396,"BOTH","HIGH","PABT"
1357,"Bintulu_NDB_MY","BTU","Bintulu","NDB",368,3.10241,113.025,128,"MY",,,,,,,0.403,"BOTH","MEDIUM","WBGB"
1358,"Burlington_VORTAC_US","BTV","Burlington","VORTAC",117500,44.3971,-73.1826,420,"US",117500,"122X",,,,-15.004,-15,"LO","MEDIUM","KBTV"
1359,"Beatty_VORTAC_US","BTY","Beatty","VORTAC",114700,36.8006,-116.748,2925,"US",114700,"094X",,,,16.001,13.258,"BOTH","HIGH",
1360,"Biarritz_VOR-DME_FR","BTZ","Biarritz","VOR-DME",114150,43.4666,-1.51028,233,"FR",114150,"088Y",,,,-3.007,-1.48,"BOTH","HIGH","LFBZ"
1361,"Baku_NDB_AZ","BU","Baku","NDB",515,40.5217,50.0633,,"AZ",,,,,,,5.275,"TERMINAL","MEDIUM","UBBB"
1368,"Barnaul_NDB_RU","BU","Barnaul","NDB",428,53.345,83.465,,"RU",,,,,,,7.369,"BOTH","HIGH","UNBB"
1369,"Boutn_NDB_US","BU","Boutn","NDB",230,39.8193,-83.2049,900,"US",,,,,,,-6.191,"TERMINAL","LOW",
1365,"Bulgan_NDB_MN","BU","Bulgan","NDB",300,48.8542,103.486,,"MN",,,,,,,-2.327,"BOTH","MEDIUM","ZMBN"
1363,"Bunyu_NDB_ID","BU","Bunyu","NDB",220,3.45619,117.867,16,"ID",,,,,,,0.386,"BOTH","MEDIUM","WALV"
1371,"Buon_Ma_Thuot_NDB_VN","BU","Buon Ma Thuot","NDB",386,12.6703,108.042,,"VN",,,,,,,-0.251,"BOTH","MEDIUM","VVBM"
1362,"Burgas_NDB_BG","BU","Burgas","NDB",321,42.5189,27.4461,135,"BG",,,,,,,4.159,"TERMINAL","LOW",
1367,"Burnham_NDB_NZ","BU","Burnham","NDB",374,-43.6089,172.393,,"NZ",,,,,,,23.222,"TERMINAL","LOW","NZCH"
1370,"Klump_NDB_US","BU","Klump","NDB",231,43.0002,-78.6508,630,"US",,,,,,,-10.499,"TERMINAL","LOW","KBUF"
1364,"Pulua_Batu_NDB_ID","BU","Pulua Batu","NDB",207,-0.019489,98.2968,7,"ID",,,,,,,-0.402,"BOTH","MEDIUM",
1366,"Skopje_NDB_MK","BU","Skopje","NDB",442,41.7317,21.695,,"MK",,,,,,,3.203,"TERMINAL","MEDIUM","LWSK"
1372,"Buffalo_VOR-DME_US","BUA","Buffalo","VOR-DME",109400,45.5522,-103.456,3020,"US",109400,"031X",,,,13.001,9.151,"TERMINAL","LOW",
1373,"Brussels_VOR-DME_BE","BUB","Brussels","VOR-DME",114600,50.9022,4.53806,187,"BE",114600,"093X",,,,-2.007,-0.335,"BOTH","HIGH","EBBR"
1374,"Burwell_NDB_US","BUB","Burwell","NDB",377,41.7747,-99.1455,2176,"US",,,,,,,6.09,"TERMINAL","LOW",
1375,"Buckeye_VOR_US","BUD","Buckeye","VOR",109800,40.6166,-83.0638,991,"US",,,,,,-5.001,-6.383,"TERMINAL","LOW",
1376,"Budapest_VOR-DME_HU","BUD","Budapest","VOR-DME",117300,47.4504,19.2494,531,"HU",117300,"120X",,,,4.007,3.238,"BOTH","HIGH","LHBP"
1377,"Bundaberg_NDB_AU","BUD","Bundaberg","NDB",266,-24.8967,152.321,107,"AU",,,,,,,10.159,"BOTH","MEDIUM","YBUD"
1378,"Buchel_TACAN_DE","BUE","Buchel","TACAN",117100,50.1787,7.0695,1618,"DE",117100,"118X",,,,0.001,0.186,"BOTH","HIGH","ETSB"
1379,"Buffalo_VOR-DME_US","BUF","Buffalo","VOR-DME",116400,42.929,-78.6463,730,"US",116400,"111X",,,,-8.001,-10.486,"BOTH","HIGH","KBUF"
1381,"Bugac_NDB_HU","BUG","Bugac","NDB",430,46.6775,19.6823,,"HU",,,,,,,3.252,"BOTH","HIGH",
1380,"Bugac_VOR-DME_HU","BUG","Bugac","VOR-DME",113400,46.6777,19.6817,404,"HU",113400,"081X",,,,3.007,3.252,"RNAV","HIGH",
1382,"Anne_Arundel_NDB_US","BUH","Anne Arundel","NDB",260,39.0841,-76.76,128,"US",,,,,,,-10.555,"LO","LOW","KFME"
1383,"Budisavci_VOR-DME_RS","BUI","Budisavci","VOR-DME",115200,42.633,20.4958,1575,"RS",115200,"099X",,,,2.007,3.134,"BOTH","HIGH",
1386,"Buka_NDB-DME_PG","BUK","Buka","NDB-DME",269,-5.44302,154.667,54,"PG",114700,"094X",,,,,7.199,"BOTH","LOW","AYBK"
1385,"Cubuk_NDB_TR","BUK","Cubuk","NDB",425,40.2417,33.1047,,"TR",,,,,,,4.367,"BOTH","LOW",
1384,"Cubuk_VOR-DME_TR","BUK","Cubuk","VOR-DME",114300,40.2417,33.1047,4068,"TR",114300,"090X",,,,3.007,4.365,"BOTH","HIGH","LTAC"
